[27Sep2025 00:00:15.511] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: <Eduardourbay> como se le hacia pa que en vez de punto salga la cabeza del jugador en el mapa?
[27Sep2025 00:00:42.362] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: <zMckLezZz> no pomgas lus
[27Sep2025 00:03:20.816] [Worker-Main-18/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [59, 14], pos: BlockPos{x=959, y=87, z=234}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / campsite_structures:farmer_campsite_feature]
[27Sep2025 00:03:20.816] [Worker-Main-18/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [59, 14], pos: BlockPos{x=958, y=87, z=234}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / campsite_structures:farmer_campsite_feature]
[27Sep2025 00:03:20.816] [Worker-Main-18/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [59, 14], pos: BlockPos{x=959, y=87, z=233}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / campsite_structures:farmer_campsite_feature]
[27Sep2025 00:03:20.817] [Worker-Main-18/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [59, 14], pos: BlockPos{x=959, y=87, z=232}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / campsite_structures:farmer_campsite_feature]
[27Sep2025 00:03:20.818] [Worker-Main-18/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [59, 14], pos: BlockPos{x=959, y=88, z=238}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / campsite_structures:farmer_campsite_feature]
[27Sep2025 00:03:20.818] [Worker-Main-18/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [59, 14], pos: BlockPos{x=959, y=88, z=237}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / campsite_structures:farmer_campsite_feature]
[27Sep2025 00:03:20.819] [Worker-Main-18/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [59, 14], pos: BlockPos{x=959, y=88, z=236}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / campsite_structures:farmer_campsite_feature]
[27Sep2025 00:03:20.819] [Worker-Main-18/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [59, 14], pos: BlockPos{x=958, y=88, z=236}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / campsite_structures:farmer_campsite_feature]
[27Sep2025 00:03:20.820] [Worker-Main-18/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [59, 14], pos: BlockPos{x=959, y=88, z=235}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / campsite_structures:farmer_campsite_feature]
[27Sep2025 00:03:20.820] [Worker-Main-18/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [59, 14], pos: BlockPos{x=958, y=88, z=235}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / campsite_structures:farmer_campsite_feature]
